GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Jillion,org.jcvi.jillion.sam.transform,PaddedSamTransformationService.SamTransformerVisitor,36,239,6,18,7,56,7,12,1,6
Jillion,org.jcvi.jillion.sam.transform,SamTransformationService,12,34,1,1,3,11,1,2,0,2
Jillion,org.jcvi.jillion.sam.transform,PaddedSamTransformationService,12,20,1,1,3,8,1,2,0,2
Jillion,org.jcvi.jillion.fasta,SplitFastaWriter.RolloverSplitFastaWriter,0,124,0,12,0,37,0,13,0,7
Jillion,org.jcvi.jillion.fasta,FastaWriter,21,0,0,0,5,0,3,0,3,0
Jillion,org.jcvi.jillion.fasta,FastaFileParser.InputStreamFastaParser,30,31,3,1,8,11,6,6,4,6
Jillion,org.jcvi.jillion.fasta,FastaFileParser.AbstractFastaVisitorCallback,0,11,0,0,0,5,0,2,0,2
Jillion,org.jcvi.jillion.fasta,FastaFileParser.RedundantMementoCallback,2,18,0,0,1,5,1,2,1,2
Jillion,org.jcvi.jillion.fasta,FastaFileParser.NoMementoCallback,7,4,0,0,2,2,2,1,2,1
Jillion,org.jcvi.jillion.fasta,FastaDataStore,0,78,0,10,0,23,0,8,0,3
Jillion,org.jcvi.jillion.fasta,FastaRecord,0,4,0,0,0,1,0,1,0,1
Jillion,org.jcvi.jillion.fasta,AbstractFastaRecordVisitor,1,30,0,0,1,9,1,3,1,3
Jillion,org.jcvi.jillion.fasta,FastaFileParser,30,268,4,38,4,77,5,27,1,10
Jillion,org.jcvi.jillion.fasta,SplitFastaWriter.FastaRecordImpl,0,21,0,0,0,8,0,4,0,4
Jillion,org.jcvi.jillion.fasta,FastaFileParser.FileFastaParser,54,82,7,5,6,23,6,10,1,9
Jillion,org.jcvi.jillion.fasta,FastaWriterAdapterImpl,31,0,2,0,10,0,4,0,3,0
Jillion,org.jcvi.jillion.fasta,SplitFastaWriter.RoundRobinSplitFastaWriter,0,117,0,10,0,30,0,12,0,7
Jillion,org.jcvi.jillion.fasta,SplitFastaWriter,3,68,0,0,2,6,1,3,1,3
Jillion,org.jcvi.jillion.fasta,FastaFileParser.MementoCallback,0,15,0,0,0,5,0,3,0,3
Jillion,org.jcvi.jillion.fasta,FastaFileParser.RedundantOffsetMemento,0,10,0,0,0,4,0,2,0,2
Jillion,org.jcvi.jillion.fasta,SplitFastaWriter.InvocationHandlerImpl,0,70,1,7,0,15,1,5,0,2
Jillion,org.jcvi.jillion.fasta,FastaFileParser.OffsetMemento,0,9,0,0,0,4,0,2,0,2
Jillion,org.jcvi.jillion.fasta,SplitFastaWriter.DeconvolutionFastaWriter,0,126,0,10,0,38,0,12,0,7
Jillion,org.jcvi.jillion.fasta.pos,LargePositionFastaIterator.new FastaVisitor() {...},3,21,1,1,2,4,2,3,1,3
Jillion,org.jcvi.jillion.fasta.pos,PositionFastaWriterBuilder,14,21,0,0,2,7,2,5,2,5
Jillion,org.jcvi.jillion.fasta.pos,AbstractPositionSequenceFastaRecordVisitor,1,58,0,2,1,15,1,4,1,3
Jillion,org.jcvi.jillion.fasta.pos,PositionFastaRecord,59,55,6,6,10,18,8,6,2,6
Jillion,org.jcvi.jillion.fasta.pos,LargePositionFastaIterator,25,37,1,1,5,13,4,3,3,3
Jillion,org.jcvi.jillion.fasta.pos,LargePositionFastaFileDataStore,15,25,0,0,3,6,1,4,1,4
Jillion,org.jcvi.jillion.fasta.pos,LargePositionFastaFileDataStore.new AbstractPositionSequenceFastaRecordVisitor() {...},16,0,0,0,3,0,2,0,2,0
Jillion,org.jcvi.jillion.fasta.pos,PositionFastaWriterBuilder.PositionSequenceFastaRecordWriterImpl,0,22,0,0,0,5,0,4,0,4
Jillion,org.jcvi.jillion.fasta.pos,DefaultPositionFastaFileDataStore,3,12,0,0,2,3,1,1,1,1
Jillion,org.jcvi.jillion.fasta.pos,PositionFastaWriterBuilder.TmpDirSortedPositionFastaWriter,23,0,0,0,6,0,4,0,4,0
Jillion,org.jcvi.jillion.fasta.pos,LargePositionFastaIterator.1.new AbstractPositionSequenceFastaRecordVisitor() {...},10,27,4,2,1,5,3,2,0,2
Jillion,org.jcvi.jillion.fasta.pos,PositionFastaWriterBuilder.InMemorySortedPositionFastaWriter,12,0,0,0,3,0,2,0,2,0
Jillion,org.jcvi.jillion.fasta.pos,DefaultPositionFastaFileDataStore.DefaultPositionFastaFileDataStoreBuilder.new AbstractPositionSequenceFastaRecordVisitor() {...},6,24,3,1,0,4,2,2,0,2
Jillion,org.jcvi.jillion.fasta.pos,PositionFastaFileDataStoreBuilder,49,37,7,1,15,11,8,4,4,4
Jillion,org.jcvi.jillion.fasta.pos,PositionFastaDataStore,6,0,0,0,1,0,1,0,1,0
Jillion,org.jcvi.jillion.fasta.pos,DefaultPositionFastaFileDataStore.DefaultPositionFastaFileDataStoreBuilder,3,34,1,1,2,9,2,4,1,4
Jillion,org.jcvi.jillion.fasta.pos,DefaultPositionFastaFileDataStore.AdaptedPositionFastaDataStore,6,4,0,0,1,2,1,1,1,1
Jillion,org.jcvi.jillion.experimental.align.blast.btab,BtabWriterBuilder,86,0,6,0,25,0,9,0,6,0
Jillion,org.jcvi.jillion.experimental.align.blast.btab,BtabWriterBuilder.BtabWriterImpl,304,0,18,0,49,0,13,0,4,0
Jillion,org.jcvi.jillion.internal.trace.chromat.abi.tag.rate,DefaultScanRate.Builder,0,29,0,0,0,8,0,5,0,5
Jillion,org.jcvi.jillion.internal.trace.chromat.abi.tag.rate,DefaultScanRateTaggedDataType,0,36,0,0,0,10,0,4,0,4
Jillion,org.jcvi.jillion.internal.trace.chromat.abi.tag.rate,ScanRateUtils,3,6,0,0,2,1,1,1,1,1
Jillion,org.jcvi.jillion.internal.trace.chromat.abi.tag.rate,DefaultScanRate,95,15,12,0,23,6,11,2,5,2
Jillion,org.jcvi.jillion.core.datastore,DataStoreFilters.ExcludeDataStoreFilter,41,15,8,2,14,4,6,3,2,2
Jillion,org.jcvi.jillion.core.datastore,DataStoreEntry,67,19,12,2,19,8,9,3,2,3
Jillion,org.jcvi.jillion.core.datastore,DataStoreUtil.WrapperDataStore,72,139,9,21,16,35,8,16,3,6
Jillion,org.jcvi.jillion.core.datastore,DataStoreFilters.IncludeDataStoreFilter,41,11,8,0,14,4,6,2,2,2
Jillion,org.jcvi.jillion.core.datastore,DataStoreException,5,4,0,0,2,2,1,1,1,1
Jillion,org.jcvi.jillion.core.datastore,DataStoreFilters.InverseDataStoreFilter,0,15,0,2,0,4,0,3,0,2
Jillion,org.jcvi.jillion.core.datastore,DataStoreFilters.DataStoreFilterSingletons,9,29,0,0,0,3,2,2,2,2
Jillion,org.jcvi.jillion.core.datastore,DataStore,45,66,6,4,4,16,8,11,4,10
Jillion,org.jcvi.jillion.core.datastore,DataStoreUtil.AdaptedDataStore.new StreamingIterator() {...},46,0,0,0,10,0,5,0,5,0
Jillion,org.jcvi.jillion.core.datastore,DataStoreUtil.AdaptedDataStore.new StreamingIterator() {...},4,27,0,0,2,6,1,4,1,4
Jillion,org.jcvi.jillion.core.datastore,DataStoreUtil.CachedDataStoreInvocationHandler,6,87,5,11,3,21,5,6,0,3
Jillion,org.jcvi.jillion.core.datastore,DataStoreFilters,26,37,3,5,7,11,5,7,2,6
Jillion,org.jcvi.jillion.core.datastore,DataStoreFilters.PatternDataStoreFilter,0,14,0,0,0,5,0,2,0,2
Jillion,org.jcvi.jillion.core.datastore,DataStoreUtil,8,85,1,1,3,11,3,8,2,8
Jillion,org.jcvi.jillion.core.datastore,DataStoreFilters.DataStoreFilterSingletons.new DataStoreFilters.DataStoreFilterSingletons() {...},0,8,0,0,0,2,0,2,0,2
Jillion,org.jcvi.jillion.core.datastore,DataStoreFilters.DataStoreFilterSingletons.new DataStoreFilters.DataStoreFilterSingletons() {...},0,8,0,0,0,2,0,2,0,2
Jillion,org.jcvi.jillion.core.datastore,DataStoreUtil.AdapterCallback,4,0,0,0,1,0,1,0,1,0
Jillion,org.jcvi.jillion.core.datastore,DataStoreProviderHint,5,43,0,0,0,4,1,3,1,3
Jillion,org.jcvi.jillion.core.datastore,DataStoreFilters.ContainedInDataStoreFilter,18,0,0,0,6,0,2,0,2,0
Jillion,org.jcvi.jillion.core.datastore,DataStoreUtil.DataStoreInvocationHandler,0,16,0,0,0,6,0,2,0,2
Jillion,org.jcvi.jillion.core.datastore,DataStoreClosedException,0,4,0,0,0,2,0,1,0,1
Jillion,org.jcvi.jillion.core.datastore,DataStoreUtil.AdaptedDataStore,15,52,1,3,3,17,3,9,2,8
Jillion,org.jcvi.jillion.core.datastore,DataStoreUtil.MapDataStoreAdapter.new IteratorUtil.TypeAdapter() {...},0,15,0,0,0,2,0,2,0,2
Jillion,org.jcvi.jillion.core.datastore,DataStoreFilter,0,4,0,0,0,1,0,1,0,1
Jillion,org.jcvi.jillion.core.datastore,DataStoreUtil.MapDataStoreAdapter,29,119,4,8,6,35,5,14,1,12
Jillion,org.jcvi.jillion.internal.trace.chromat.scf,ScfChromatogramImpl,0,122,0,14,0,30,0,15,0,8
Jillion,org.jcvi.jillion.internal.trace.chromat.scf,PrivateDataImpl,0,49,0,4,0,15,0,6,0,4
Jillion,org.jcvi.jillion.internal.trace.chromat.scf,SCFCodecs.new SCFCodecs() {...},0,12,0,0,0,3,0,2,0,2
Jillion,org.jcvi.jillion.internal.trace.chromat.scf,SCFCodecs.new SCFCodecs() {...},0,12,0,0,0,3,0,2,0,2
Jillion,org.jcvi.jillion.internal.trace.chromat.scf,SCFCodecs,50,302,3,17,10,69,7,16,4,9
Jillion,org.jcvi.jillion.internal.trace.chromat.scf,SCFUtils,3,199,0,6,2,27,1,11,1,8
Jillion,org.jcvi.jillion.assembly.clc.cas.read,DefaultCasPlacedRead,222,45,24,4,47,16,24,6,10,6
Jillion,org.jcvi.jillion.core.residue.nt,DefaultNucleotideSequence,5,246,2,22,1,55,3,32,1,22
Jillion,org.jcvi.jillion.core.residue.nt,NucleotideSequencePermuter,3,131,0,14,2,28,1,10,1,3
Jillion,org.jcvi.jillion.core.residue.nt,DefaultReferenceEncodedNucleotideSequence,132,960,14,82,22,201,19,63,8,26
Jillion,org.jcvi.jillion.core.residue.nt,AcgtGapNucleotideCodec,2,16,0,0,1,5,1,3,1,3
Jillion,org.jcvi.jillion.core.residue.nt,AbstractNucleotideCodec.IteratorImpl,5,277,0,20,1,51,1,17,1,7
Jillion,org.jcvi.jillion.core.residue.nt,BasicNucleotideCodec,1,174,1,15,0,40,1,17,0,10
Jillion,org.jcvi.jillion.core.residue.nt,NucleotideSequenceBuilder.CodecDecider,6,733,1,55,2,160,1,54,0,27
Jillion,org.jcvi.jillion.core.residue.nt,DefaultNucleotideSequence.DefaultNucleotideSequenceProxy,0,23,0,0,0,6,0,2,0,2
Jillion,org.jcvi.jillion.core.residue.nt,NucleotideCodec,16,120,2,8,3,21,3,10,1,7
Jillion,org.jcvi.jillion.core.residue.nt,NucleotideSequenceBuilder.NewValues,25,373,3,25,6,101,4,31,1,17
Jillion,org.jcvi.jillion.core.residue.nt,Nucleotide,54,665,7,64,4,133,8,54,1,18
Jillion,org.jcvi.jillion.core.residue.nt,Triplet,0,212,0,20,0,49,0,21,0,11
Jillion,org.jcvi.jillion.core.residue.nt,NucleotideSequenceBuilder,125,1292,12,100,31,290,16,113,5,68
Jillion,org.jcvi.jillion.core.residue.nt,AcgtnNucloetideCodec,28,53,3,3,4,15,5,11,2,11
Jillion,org.jcvi.jillion.core.residue.nt,NucleotideSequenceBuilder.AlignedReference,18,17,1,1,2,6,1,1,0,1
Jillion,org.jcvi.jillion.core.residue.nt,NucleotideSequenceBuilder.new Iterator() {...},4,37,0,2,1,5,1,4,1,3
Jillion,org.jcvi.jillion.core.residue.nt,AbstractNucleotideCodec,49,604,6,56,12,142,6,49,1,23
Jillion,org.jcvi.jillion.core.residue.nt,AbstractTwoBitEncodedNucleotideCodec,12,147,1,11,1,30,1,16,0,8
Jillion,org.jcvi.jillion.core.residue.nt,Nucleotide.new Object() {...},16,101,0,0,0,1,0,1,0,1
Jillion,org.jcvi.jillion.core.residue.nt,NucleotideSequence,12,24,0,0,4,6,2,4,2,4
Jillion,org.jcvi.jillion.assembly.tigr.contig,TigrContigFileParser,15,113,2,10,2,29,3,11,1,7
Jillion,org.jcvi.jillion.assembly.tigr.contig,DefaultTigrContigFileDataStore.DataStoreBuilder.new AbstractTigrContigBuilderVisitor() {...},0,21,0,0,0,3,0,2,0,2
Jillion,org.jcvi.jillion.assembly.tigr.contig,TigrContigBuilder.DefaultTigrContigRead,18,34,0,0,4,10,4,8,4,8
Jillion,org.jcvi.jillion.assembly.tigr.contig,TigrContigBuilder.DefaultTigrContig,5,33,0,0,1,8,1,6,1,6
Jillion,org.jcvi.jillion.assembly.tigr.contig,IndexedTigrContigFileDataStore.new StreamingIterator() {...},42,0,0,0,8,0,5,0,5,0
Jillion,org.jcvi.jillion.assembly.tigr.contig,LargeTigrContigFileDataStore.SizeVisitor,1,27,1,1,1,7,2,4,1,4
Jillion,org.jcvi.jillion.assembly.tigr.contig,IndexedTigrContigFileDataStore.SingleContigVisitor,1,20,0,0,1,4,1,3,1,3
Jillion,org.jcvi.jillion.assembly.tigr.contig,TigrContigBuilder.DefaultTigrContigReadBuilder,160,24,0,0,43,5,27,3,27,3
Jillion,org.jcvi.jillion.assembly.tigr.contig,IndexedTigrContigFileDataStore.SingleContigVisitor.new AbstractTigrContigBuilderVisitor() {...},0,20,0,0,0,4,0,2,0,2
Jillion,org.jcvi.jillion.assembly.tigr.contig,TigrContigFileContigIterator.1.new AbstractTigrContigBuilderVisitor() {...},0,15,0,0,0,3,0,2,0,2
Jillion,org.jcvi.jillion.assembly.tigr.contig,AbstractTigrContigBuilderVisitor,6,38,1,1,2,11,2,4,1,4
Jillion,org.jcvi.jillion.assembly.tigr.contig,TigrContigFileParser.Handler,5,43,0,0,0,4,1,3,1,3
Jillion,org.jcvi.jillion.assembly.tigr.contig,TigrContigFileParser.State,3,206,2,26,1,54,2,23,0,11
Jillion,org.jcvi.jillion.assembly.tigr.contig,LargeTigrContigFileDataStore.GetVisitor.new AbstractTigrContigBuilderVisitor() {...},0,21,0,0,0,4,0,2,0,2
Jillion,org.jcvi.jillion.assembly.tigr.contig,LargeTigrContigFileDataStore.ContainsVisitor,26,0,2,0,11,0,6,0,5,0
Jillion,org.jcvi.jillion.assembly.tigr.contig,LargeTigrContigFileDataStore.new StreamingIterator() {...},42,0,0,0,8,0,5,0,5,0
Jillion,org.jcvi.jillion.assembly.tigr.contig,TigrContigFileDataStoreBuilder,70,113,12,12,14,29,12,10,1,8
Jillion,org.jcvi.jillion.assembly.tigr.contig,TigrContigFileContigIterator.new TigrContigFileVisitor() {...},3,22,1,1,2,4,2,3,1,3
Jillion,org.jcvi.jillion.assembly.tigr.contig,AbstractTigrContigBuilderVisitor.new TigrContigReadVisitor() {...},28,53,1,1,3,9,1,3,0,3
Jillion,org.jcvi.jillion.assembly.tigr.contig,LargeTigrContigFileDataStore.IdIterator.new TigrContigFileVisitor() {...},1,20,1,1,1,5,2,3,1,3
Jillion,org.jcvi.jillion.assembly.tigr.contig,TigrContigFileWriter,20,235,0,8,4,48,1,12,1,8
Jillion,org.jcvi.jillion.assembly.tigr.contig,TigrContigFileParser.AbstractTigrContigVisitorCallback,0,13,0,0,0,5,0,3,0,3
Jillion,org.jcvi.jillion.assembly.tigr.contig,TigrContigFileParser.Handler.new TigrContigFileParser.Handler() {...},0,34,1,5,0,11,1,4,0,2
Jillion,org.jcvi.jillion.assembly.tigr.contig,TigrContigFileParser.Handler.new TigrContigFileParser.Handler() {...},0,11,0,0,0,3,0,2,0,2
Jillion,org.jcvi.jillion.assembly.tigr.contig,TigrContigFileParser.Handler.new TigrContigFileParser.Handler() {...},0,43,0,4,0,10,0,4,0,2
Jillion,org.jcvi.jillion.assembly.tigr.contig,LargeTigrContigFileDataStore.IdIterator,7,19,0,0,2,5,0,2,0,2
Jillion,org.jcvi.jillion.assembly.tigr.contig,TigrContigFileParser.InputStreamBasedTigrContigParser,32,0,2,0,9,0,6,0,5,0
Jillion,org.jcvi.jillion.assembly.tigr.contig,IndexedTigrContigFileDataStore,37,106,2,2,8,32,4,9,2,9
Jillion,org.jcvi.jillion.assembly.tigr.contig,TigrContigFileWriter.CtgFormatReadSorter,9,57,0,6,0,12,2,6,2,3
Jillion,org.jcvi.jillion.assembly.tigr.contig,TigrContigFileParser.FileBasedTigrContigParser,28,55,4,4,5,16,5,4,1,4
Jillion,org.jcvi.jillion.assembly.tigr.contig,TigrContigFileParser.OffsetMemento,0,9,0,0,0,4,0,2,0,2
Jillion,org.jcvi.jillion.assembly.tigr.contig,LargeTigrContigFileDataStore,57,98,5,3,15,29,6,8,2,8
Jillion,org.jcvi.jillion.assembly.tigr.contig,TigrContigFileParser.NoMementoCallback,16,0,0,0,4,0,4,0,4,0
Jillion,org.jcvi.jillion.assembly.tigr.contig,DefaultTigrContigFileDataStore.DataStoreBuilder,3,29,1,1,2,8,2,3,1,3
Jillion,org.jcvi.jillion.assembly.tigr.contig,TigrContigFileDataStoreBuilder.new Object() {...},3,23,0,0,0,1,0,1,0,1
Jillion,org.jcvi.jillion.assembly.tigr.contig,IndexedTigrContigFileDataStore.IndexedDataStorBuilder,6,41,2,2,2,10,3,4,1,4
Jillion,org.jcvi.jillion.assembly.tigr.contig,LargeTigrContigFileDataStore.GetVisitor,1,30,0,2,1,8,1,5,1,4
Jillion,org.jcvi.jillion.assembly.tigr.contig,TigrContigBuilder,22,60,1,3,7,11,2,4,1,3
Jillion,org.jcvi.jillion.assembly.tigr.contig,TigrContigFileParser.MementoCallback,0,15,0,0,0,5,0,3,0,3
Jillion,org.jcvi.jillion.assembly.tigr.contig,TigrContigFileContigIterator,7,35,0,0,2,12,0,3,0,3
Jillion,org.jcvi.jillion.assembly.tigr.contig,DefaultTigrContigFileDataStore,3,16,0,0,2,3,1,1,1,1
Jillion,org.jcvi.jillion.internal.fasta,InMemorySortedFastaWriter,29,60,2,4,6,20,4,5,2,4
Jillion,org.jcvi.jillion.internal.fasta,DefaultFastaIndex,30,79,6,4,0,19,4,6,0,5
Jillion,org.jcvi.jillion.internal.fasta,FastaIndexRecord,129,136,13,13,21,33,15,8,2,8
Jillion,org.jcvi.jillion.internal.fasta,FastaUtil,150,238,22,28,12,49,19,14,1,7
Jillion,org.jcvi.jillion.internal.fasta,TmpDirSortedFastaWriter,107,185,12,16,8,48,10,11,2,5
Jillion,org.jcvi.jillion.internal.fasta,AbstractLargeFastaFileDataStore.new FastaVisitor() {...},39,0,2,0,11,0,6,0,5,0
Jillion,org.jcvi.jillion.internal.fasta,AbstractLargeFastaFileDataStore.new FastaVisitor() {...},46,0,4,0,12,0,7,0,5,0
Jillion,org.jcvi.jillion.internal.fasta,AbstractLargeFastaFileDataStore.NoAdditionalRecordFilteringSizeCounter,5,27,0,2,1,7,1,5,1,4
Jillion,org.jcvi.jillion.internal.fasta,AbstractLargeFastaFileDataStore.new StreamingIterator() {...},35,0,0,0,9,0,5,0,5,0
Jillion,org.jcvi.jillion.internal.fasta,LargeFastaIdIterator,21,34,2,2,5,13,3,3,1,3
Jillion,org.jcvi.jillion.internal.fasta,LargeFastaIdIterator.new FastaVisitor() {...},1,19,0,2,1,5,1,4,1,3
Jillion,org.jcvi.jillion.internal.fasta,AbstractResuseableFastaRecordVisitor,1,31,0,0,1,9,1,4,1,4
Jillion,org.jcvi.jillion.internal.fasta,AbstractLargeFastaFileDataStore,89,154,12,18,12,44,11,15,2,9
Jillion,org.jcvi.jillion.internal.fasta,AbstractLargeFastaFileDataStore.AdditionalRecordFilteringIdIterator,23,0,0,0,7,0,4,0,4,0
Jillion,org.jcvi.jillion.internal.fasta,AdaptedFastaDataStore,4,42,0,0,1,13,1,9,1,9
Jillion,org.jcvi.jillion.trim.trimmomatic,TrailingQualityTrimmer,5,0,0,0,2,0,1,0,1,0
Jillion,org.jcvi.jillion.trim.trimmomatic,MaxInfoTrimmer,18,213,5,19,4,38,6,13,1,6
Jillion,org.jcvi.jillion.trim.trimmomatic,LeadingQualityTrimmer,5,0,0,0,2,0,1,0,1,0
Jillion,org.jcvi.jillion.trim.trimmomatic,SlidingWindowQualityTrimmer,5,133,1,15,1,32,1,13,0,6
Jillion,org.jcvi.jillion.trim.trimmomatic,AbstractEdgeQualityTrimmer,77,0,10,0,16,0,10,0,5,0
Jillion,org.jcvi.jillion.assembly.util.slice,VariableWidthNucleotideSlice,115,64,9,7,32,15,17,3,10,2
Jillion,org.jcvi.jillion.assembly.util.slice,SingleNucleotideSliceElement,82,40,11,7,21,14,14,2,5,2
Jillion,org.jcvi.jillion.assembly.util.slice,SingleNucleotideSliceMap.Builder,0,56,0,4,0,13,0,5,0,3
Jillion,org.jcvi.jillion.assembly.util.slice,VariableWidthNucleotideSliceMap.Builder,27,352,6,26,5,80,6,20,0,10
Jillion,org.jcvi.jillion.assembly.util.slice,VariableWidthNucleotideSliceElement,50,47,5,5,14,14,7,5,2,5
Jillion,org.jcvi.jillion.assembly.util.slice,SingleNucleotideSlice.Builder,41,27,4,0,6,7,3,3,1,3
Jillion,org.jcvi.jillion.assembly.util.slice,SingleNucleotideSlice,115,96,11,11,31,22,17,6,9,3
Jillion,org.jcvi.jillion.assembly.util.slice,SingleNucleotideSliceMap,0,39,0,2,0,8,0,5,0,4
Jillion,org.jcvi.jillion.assembly.util.slice,CodonSliceMapBuilder,93,116,3,3,20,26,6,4,4,3
Jillion,org.jcvi.jillion.assembly.util.slice,VariableWidthSliceElement,2,68,1,7,1,14,1,4,0,1
Jillion,org.jcvi.jillion.assembly.util.slice,VariableWidthNucleotideSlice.Builder,61,142,4,16,9,35,6,16,3,9
Jillion,org.jcvi.jillion.assembly.util.slice,CodonSliceMapBuilder.RnaEdit,18,189,1,11,2,47,1,12,0,7
Jillion,org.jcvi.jillion.assembly.util.slice,VariableWidthNucleotideSliceMap,102,49,8,2,12,10,6,5,2,4
Jillion,org.jcvi.jillion.internal.core,EncodedSequence.RangedIterator,20,70,2,4,3,15,2,5,0,4
Jillion,org.jcvi.jillion.internal.core,EncodedSequence,40,113,9,15,11,30,8,13,1,8
Jillion,org.jcvi.jillion.trace,TraceDataStore,0,12,0,0,0,2,0,2,0,2
Jillion,org.jcvi.jillion.trace,TraceQualityDataStoreAdapter,3,9,0,0,2,1,1,2,1,2
Jillion,org.jcvi.jillion.trace,Trace,4,0,0,0,1,0,1,0,1,0
Jillion,org.jcvi.jillion.trace,TraceNucleotideDataStoreAdapter,3,9,0,0,2,1,1,2,1,2
Jillion,org.jcvi.jillion.shared.fasta,AbstractFastaRecordBuilder,16,41,0,4,2,12,2,5,2,3
Jillion,org.jcvi.jillion.shared.fasta,AbstractFastaRecordWriter,5,172,0,12,0,43,0,14,0,8
Jillion,org.jcvi.jillion.shared.fasta,AbstractResidueFastaWriter,2,13,0,0,1,4,1,3,1,3
Jillion,org.jcvi.jillion.shared.fasta,AbstractFastaFileDataStoreBuilder,31,88,3,5,6,24,4,9,1,8
Jillion,org.jcvi.jillion.shared.fasta,AbstractFastaRecordWriter.AbstractBuilder,47,179,7,15,7,49,6,17,1,11
Jillion,org.jcvi.jillion.shared.fasta,AbstractResidueFastaWriter.Builder,0,10,0,0,0,5,0,3,0,3
Jillion,org.jcvi.jillion.internal.assembly,DefaultAssembledRead,38,226,8,18,5,49,8,24,2,17
Jillion,org.jcvi.jillion.internal.assembly,DefaultAssembledRead.Builder,128,553,20,28,33,147,23,39,5,33
Jillion,org.jcvi.jillion.internal.assembly,DefaultContig.Builder,13,170,2,10,2,44,2,14,0,10
Jillion,org.jcvi.jillion.internal.assembly,DefaultAssembledRead.IllegalReAbacus,0,15,0,0,0,2,0,1,0,1
Jillion,org.jcvi.jillion.internal.assembly,DefaultContig,131,94,23,7,33,26,16,10,2,9
Jillion,org.jcvi.jillion.internal.sam.index,BinBuilder.BinImpl,72,20,10,0,18,6,8,3,3,3
Jillion,org.jcvi.jillion.internal.sam.index,BaiBin,48,66,5,7,11,16,7,5,2,4
Jillion,org.jcvi.jillion.internal.sam.index,IndexUtil.BinSorter,9,25,0,0,0,3,2,3,2,3
Jillion,org.jcvi.jillion.internal.sam.index,ReferenceIndexBuilder.ReferenceIndexImpl,80,95,12,4,19,21,9,11,3,9
Jillion,org.jcvi.jillion.internal.sam.index,IndexUtil,49,428,9,31,9,93,11,17,2,6
Jillion,org.jcvi.jillion.internal.sam.index,ReferenceIndexBuilder,10,194,2,16,4,40,3,12,1,5
Jillion,org.jcvi.jillion.internal.sam.index,BamIndexer,3,162,0,10,1,38,1,11,1,6
Jillion,org.jcvi.jillion.internal.sam.index,BinBuilder,17,78,5,5,2,18,4,5,0,4
Jillion,org.jcvi.jillion.internal.sam.index,BaiRefIndex,97,78,19,3,22,22,16,11,6,10
Jillion,org.jcvi.jillion.internal.fasta.aa,LargeProteinFastaFileDataStore,13,35,0,0,2,7,2,5,2,5
Jillion,org.jcvi.jillion.internal.fasta.aa,IndexedProteinFastaFileDataStore.IndexedProteinFastaDataStoreBuilderVisitor,6,67,1,5,2,17,2,7,1,5
Jillion,org.jcvi.jillion.internal.fasta.aa,UnCommentedProteinFastaRecord,118,91,11,9,25,23,11,10,4,7
Jillion,org.jcvi.jillion.internal.fasta.aa,IndexedProteinFastaFileDataStore.Impl,23,90,1,3,6,27,2,10,1,9
Jillion,org.jcvi.jillion.internal.fasta.aa,LargeProteinFastaIterator.new FastaVisitor() {...},0,24,0,2,0,6,0,5,0,4
Jillion,org.jcvi.jillion.internal.fasta.aa,IndexedProteinFastaFileDataStore.SingleRecordVisitor.new AbstractProteinFastaRecordVisitor() {...},0,14,0,0,0,3,0,2,0,2
Jillion,org.jcvi.jillion.internal.fasta.aa,DefaultProteinFastaDataStore,38,37,0,0,12,10,6,6,6,6
Jillion,org.jcvi.jillion.internal.fasta.aa,LargeProteinFastaIterator,12,34,0,0,3,12,1,3,1,3
Jillion,org.jcvi.jillion.internal.fasta.aa,IndexedProteinFastaFileDataStore.SingleRecordVisitor,0,22,0,2,0,8,0,5,0,4
Jillion,org.jcvi.jillion.internal.fasta.aa,LargeProteinFastaIterator.1.new AbstractProteinFastaRecordVisitor() {...},0,37,0,6,0,6,0,5,0,2
Jillion,org.jcvi.jillion.internal.fasta.aa,IndexedProteinFastaFileDataStore,3,26,0,0,2,6,1,3,1,3
Jillion,org.jcvi.jillion.internal.fasta.aa,DefaultProteinFastaDataStore.DefaultProteinFastaDataStoreBuilder,1,36,0,2,1,10,1,5,1,4
Jillion,org.jcvi.jillion.internal.fasta.aa,DefaultProteinFastaDataStore.DefaultProteinFastaDataStoreBuilder.new AbstractProteinFastaRecordVisitor() {...},0,30,0,4,0,4,0,4,0,2
Jillion,org.jcvi.jillion.internal.fasta.aa,DefaultProteinFastaDataStore.AdaptedProteinFastaDataStore,6,4,0,0,1,2,1,1,1,1
Jillion,org.jcvi.jillion.internal.fasta.aa,IndexedProteinFastaFileDataStore.Impl.new StreamingIterator() {...},42,0,0,0,8,0,5,0,5,0
Jillion,org.jcvi.jillion.internal.fasta.aa,CommentedProteinFastaRecord,0,18,0,0,0,6,0,4,0,4
Jillion,org.jcvi.jillion.internal.fasta.aa,IndexedProteinFastaFileDataStore.IndexedProteinFastaDataStoreBuilderVisitor.new AbstractProteinFastaRecordVisitor() {...},0,30,0,2,0,4,0,3,0,2
